"time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
2018-09-09 09:36:48,-18.4387,178.8562,513.79,4.1,"mb",NA,190,1.029,0.63,"us","us2000hgpz","2018-11-14T17:40:19.040Z","54km SE of Suva, Fiji","earthquake",21.3,9.3,0.15,12,"reviewed","us","us"
2018-09-09 02:27:44,-18.0903,-179.3804,617.69,4.5,"mb",NA,87,2.467,0.84,"us","us2000hgpm","2018-11-14T17:40:19.040Z","227km SE of Lambasa, Fiji","earthquake",13.8,6.7,0.106,26,"reviewed","us","us"
2018-09-08 01:57:29,-18.3117,-178.3586,561.54,4.2,"mb",NA,193,3.46,0.73,"us","us2000hgnh","2018-11-14T17:40:18.040Z","261km N of Ndoi Island, Fiji","earthquake",11.5,10,0.118,20,"reviewed","us","us"
2018-09-07 13:36:52,-18.3146,-179.2814,593.27,4.1,"mb",NA,119,2.599,0.93,"us","us2000hgn4","2018-11-14T17:40:17.040Z","241km E of Suva, Fiji","earthquake",17,10.3,0.095,30,"reviewed","us","us"
2018-09-07 08:47:27,-18.0468,-179.5799,640.83,4.3,"mb",NA,118,2.274,0.59,"us","us2000hgml","2018-11-14T17:40:17.040Z","209km E of Suva, Fiji","earthquake",12.3,7.8,0.099,29,"reviewed","us","us"
2018-09-07 07:37:52,-17.7074,179.7205,603.82,4.4,"mb",NA,86,1.589,0.71,"us","us2000ha6c","2018-11-14T17:40:17.040Z","143km ENE of Suva, Fiji","earthquake",12.1,6,0.095,32,"reviewed","us","us"
2018-09-07 03:08:42,-18.0187,-179.4392,640.32,4.3,"mb",NA,157,2.403,0.5,"us","us2000hgm8","2018-11-14T17:40:17.040Z","217km SE of Lambasa, Fiji","earthquake",14.2,10.3,0.099,29,"reviewed","us","us"
2018-09-07 00:45:38,-17.6797,-179.5749,659.87,4.4,"mb",NA,90,2.262,0.65,"us","us2000hgm5","2018-11-14T17:40:16.040Z","178km SE of Lambasa, Fiji","earthquake",9.2,10.9,0.11,24,"reviewed","us","us"
2018-09-06 23:55:40,-17.9326,-179.8154,637.52,4.5,"mb",NA,40,2.039,1,"us","us2000h9xr","2018-11-14T17:40:16.040Z","186km E of Suva, Fiji","earthquake",11.1,7.2,0.029,356,"reviewed","us","us"
2018-09-06 23:40:14,-18.1943,179.2006,638.91,4.5,"mb",NA,71,1.18,1,"us","us2000hglm","2018-11-14T17:40:16.040Z","80km E of Suva, Fiji","earthquake",12.2,7.2,0.043,156,"reviewed","us","us"
2018-09-06 23:39:26,-17.6472,179.6729,594.13,4.3,"mb",NA,70,1.547,0.96,"us","us2000h9xd","2018-11-14T17:40:16.040Z","139km SSE of Lambasa, Fiji","earthquake",11.7,8,0.047,125,"reviewed","us","us"
2018-09-06 22:48:58,-18.0633,-179.7689,619.87,4.2,"mb",NA,75,2.098,1.28,"us","us2000hglg","2018-11-14T17:40:16.040Z","189km E of Suva, Fiji","earthquake",9.8,12.5,0.146,13,"reviewed","us","us"
2018-09-06 22:29:18,-17.7927,179.3313,675.49,4.2,"mb",NA,100,1.219,0.54,"us","us2000hgle","2018-11-14T17:40:15.040Z","101km ENE of Suva, Fiji","earthquake",12.1,9.8,0.094,31,"reviewed","us","us"
2018-09-06 18:42:06,-17.9251,-179.4293,614.22,4.1,"mb",NA,94,2.405,1.08,"us","us2000hgkx","2018-11-14T17:40:15.040Z","209km SE of Lambasa, Fiji","earthquake",15.7,6.2,0.086,37,"reviewed","us","us"
2018-09-06 18:22:23,-19.0661,179.5335,657.4,4.6,"mb",NA,81,1.924,1.1,"us","us2000h9q2","2018-11-14T17:40:15.040Z","154km SE of Suva, Fiji","earthquake",11.4,7.1,0.035,241,"reviewed","us","us"
2018-09-06 18:13:49,-18.0149,179.0186,648.63,4.6,"mb",NA,55,0.958,1.1,"us","us2000h9ps","2018-11-14T17:40:15.040Z","62km ENE of Suva, Fiji","earthquake",12.3,5.9,0.031,307,"reviewed","us","us"
2018-09-06 17:54:11,-18.0113,-179.2847,638.58,4.1,"mb",NA,162,2.549,0.44,"us","us2000hgkt","2018-11-14T17:40:15.040Z","226km SE of Lambasa, Fiji","earthquake",15.3,12.9,0.131,16,"reviewed","us","us"
2018-09-06 17:47:49,-17.6123,179.8242,626.26,4.3,"mb",NA,141,1.693,0.81,"us","us2000hgku","2018-11-14T17:40:15.040Z","140km SSE of Lambasa, Fiji","earthquake",12.5,8.3,0.086,38,"reviewed","us","us"
2018-09-06 17:23:35,-18.127,-179.5756,626.36,4.5,"mb",NA,118,2.289,0.96,"us","us2000hgkp","2018-11-14T17:40:15.040Z","209km E of Suva, Fiji","earthquake",9.7,10.2,0.089,37,"reviewed","us","us"
2018-09-06 17:12:31,-17.9852,-179.9089,632.33,4.4,"mb",NA,68,1.955,0.73,"us","us2000h9n7","2018-11-14T17:40:15.040Z","175km E of Suva, Fiji","earthquake",13.2,7.5,0.057,88,"reviewed","us","us"
2018-09-06 17:03:53,-17.9297,-179.6282,651.56,4.5,"mb",NA,112,2.216,0.97,"us","us2000hgkn","2018-11-14T17:40:15.040Z","197km SSE of Lambasa, Fiji","earthquake",16,7.7,0.088,38,"reviewed","us","us"
2018-09-06 16:47:50,-17.8787,-179.9696,642.1,4.7,"mb",NA,90,1.888,0.81,"us","us2000hglx","2018-11-14T17:40:15.040Z","170km E of Suva, Fiji","earthquake",13.5,10.9,0.08,48,"reviewed","us","us"
2018-09-06 16:43:18,-17.7853,-179.6329,619.17,4.8,"mb",NA,86,2.205,0.94,"us","us2000h9n4","2018-11-14T17:40:15.040Z","184km SE of Lambasa, Fiji","earthquake",8.5,7.5,0.066,70,"reviewed","us","us"
2018-09-06 16:38:56,-18.0046,-179.7424,634.4,4.8,"mb",NA,117,2.115,1,"us","us2000hgl9","2018-11-14T17:40:15.040Z","192km E of Suva, Fiji","earthquake",13.4,9,0.058,91,"reviewed","us","us"
2018-09-06 16:35:24,-18.1222,-179.2629,625.33,4.8,"mb",NA,75,2.582,0.89,"us","us2000hgkm","2018-11-14T17:40:15.040Z","237km SE of Lambasa, Fiji","earthquake",10.7,7.6,0.053,111,"reviewed","us","us"
2018-09-06 16:31:32,-18.1105,-179.7806,623.81,5.4,"mb",NA,26,2.094,1.18,"us","us2000h9j1","2018-11-14T17:40:15.040Z","188km E of Suva, Fiji","earthquake",9.6,5.5,0.024,578,"reviewed","us","us"
2018-09-06 16:28:02,-16.4186,-178.961,479.4,4.4,"mb",NA,169,3.145,0.72,"us","us2000hglq","2018-11-14T17:40:15.040Z","176km E of Lambasa, Fiji","earthquake",23,9.5,0.203,9,"reviewed","us","us"
2018-09-06 16:23:03,-17.9182,-179.8137,625.76,5.1,"mb",NA,47,2.039,1.11,"us","us2000hgkk","2018-11-14T17:40:15.040Z","186km E of Suva, Fiji","earthquake",9.7,6.5,0.055,105,"reviewed","us","us"
2018-09-06 16:19:11,-18.0899,-179.6261,643.19,4.5,"mb",NA,303,2.236,0.48,"us","us2000hgl5","2018-11-14T17:40:15.040Z","204km E of Suva, Fiji","earthquake",32.8,27.4,0.14,18,"reviewed","us","us"
2018-09-06 16:15:09,-18.2682,179.7821,599.19,4.9,"mb",NA,111,1.726,0.61,"us","us2000hgly","2018-11-14T17:40:15.040Z","142km E of Suva, Fiji","earthquake",12.7,14.2,0.177,10,"reviewed","us","us"
2018-09-06 16:10:59,-17.8555,179.9952,631.62,5.1,"mb",NA,77,1.853,0.9,"us","us2000hgkl","2018-11-14T17:40:15.040Z","167km E of Suva, Fiji","earthquake",11.1,7.4,0.05,130,"reviewed","us","us"
2018-09-06 16:10:12,-18.5074,-179.6512,646.47,5,"mb",NA,80,2.311,0.83,"us","us2000hgl7","2018-11-14T17:40:15.040Z","205km ESE of Suva, Fiji","earthquake",11.7,7.1,0.062,88,"reviewed","us","us"
2018-09-06 16:09:03,-16.8582,-179.3705,369.68,4.7,"mb",NA,155,2.614,1.25,"us","us2000hgm1","2018-11-14T17:40:15.040Z","141km ESE of Lambasa, Fiji","earthquake",16.5,11.3,0.115,27,"reviewed","us","us"
2018-09-06 16:08:59,-17.9328,-179.8566,633.22,5.2,"mb",NA,89,2,0.61,"us","us2000hgkj","2018-11-14T17:40:15.040Z","181km E of Suva, Fiji","earthquake",10.6,8.2,0.071,65,"reviewed","us","us"
2018-09-06 16:08:21,-17.9933,-179.6692,660.43,5.1,"mb",NA,135,2.183,0.82,"us","us2000hglz","2018-11-14T17:40:15.040Z","200km E of Suva, Fiji","earthquake",10.8,7.8,0.075,57,"reviewed","us","us"
2018-09-06 16:07:34,-17.1449,-178.8214,630.44,5,"mb",NA,126,3.042,1.33,"us","us2000hgm0","2018-11-14T17:40:15.040Z","207km ESE of Lambasa, Fiji","earthquake",14.5,8.6,0.116,27,"reviewed","us","us"
2018-09-06 16:02:50,-18.0651,-179.526,630.29,5.3,"mb",NA,51,2.327,0.94,"us","us2000hgki","2018-11-14T17:40:15.040Z","215km E of Suva, Fiji","earthquake",11.7,7.4,0.053,125,"reviewed","us","us"
2018-09-06 15:58:27,-18.1864,-179.238,623.83,5.1,"mb",NA,138,2.615,0.53,"us","us2000hglt","2018-11-14T17:40:15.040Z","244km SE of Lambasa, Fiji","earthquake",16,9.3,0.119,27,"reviewed","us","us"
2018-09-06 15:57:24,-17.6096,-178.9073,658.41,5.4,"mb",NA,153,2.901,1.44,"us","us2000hglu","2018-11-14T17:40:15.040Z","224km SE of Lambasa, Fiji","earthquake",15.4,11.6,0.142,20,"reviewed","us","us"
2018-09-06 15:56:41,-18.2769,179.3142,656.35,5.7,"mb",NA,51,1.311,1.01,"us","us2000hgln","2018-11-14T17:40:15.040Z","93km E of Suva, Fiji","earthquake",11.4,7.4,0.062,97,"reviewed","us","us"
2018-09-06 15:49:18,-18.4743,179.3502,670.81,7.9,"mww",NA,12,1.431,1.07,"us","us2000h9e2","2020-01-03T01:34:58.147Z","102km ESE of Suva, Fiji","earthquake",9.5,2.8,0.025,157,"reviewed","us","us"
2018-09-06 05:23:48,-18.0395,-178.4548,551.06,4.2,"mb",NA,184,3.338,0.59,"us","us2000hgk3","2018-11-14T17:40:14.040Z","290km N of Ndoi Island, Fiji","earthquake",11.7,19.4,0.128,17,"reviewed","us","us"
2018-09-06 05:13:38,-17.9849,-178.5242,528.03,5.5,"mww",NA,30,3.268,1.14,"us","us2000h94x","2018-11-14T17:40:14.040Z","282km SE of Lambasa, Fiji","earthquake",9.9,4.8,0.069,20,"reviewed","us","us"
2018-08-29 09:23:31,-17.9898,-178.4249,584.67,4.4,"mb",NA,74,3.363,0.83,"us","us1000gjcr","2018-11-07T18:37:04.040Z","290km SE of Lambasa, Fiji","earthquake",11.1,4.8,0.037,205,"reviewed","us","us"
2018-08-29 01:24:57,-16.426,178.0367,23,5.8,"mww",NA,54,1.311,0.82,"us","us1000gj9f","2018-11-07T18:37:04.040Z","143km W of Lambasa, Fiji","earthquake",8.2,1.8,0.073,18,"reviewed","us","us"
2018-08-28 17:08:08,-18.5237,-179.6556,569.94,4.3,"mb",NA,190,2.312,0.65,"us","us2000h99g","2018-11-07T18:37:10.040Z","205km ESE of Suva, Fiji","earthquake",11.5,12,0.154,14,"reviewed","us","us"
2018-08-27 21:43:46,-18.3035,-178.4767,522.41,4.3,"mb",NA,163,3.348,0.68,"us","us2000h8r9","2018-11-07T18:37:10.040Z","260km N of Ndoi Island, Fiji","earthquake",14.3,9.7,0.129,17,"reviewed","us","us"
2018-08-27 10:27:32,-17.1692,-179.32,539.24,4.7,"mb",NA,80,2.572,0.8,"us","us1000ghxw","2018-11-07T18:37:02.040Z","161km ESE of Lambasa, Fiji","earthquake",11.9,7.4,0.099,31,"reviewed","us","us"
2018-08-27 09:47:04,-18.0626,-178.4459,570.55,4.6,"mb",NA,82,3.348,0.8,"us","us2000h8ql","2018-11-07T18:37:09.040Z","287km N of Ndoi Island, Fiji","earthquake",10.5,5,0.09,37,"reviewed","us","us"
2018-08-26 17:35:11,-18.0334,-178.3765,587.44,4.3,"mb",NA,99,3.412,0.81,"us","us2000h88v","2018-11-01T17:51:05.040Z","291km N of Ndoi Island, Fiji","earthquake",9.7,11.2,0.097,30,"reviewed","us","us"
2018-08-26 07:32:48,-17.7109,-178.5728,571.66,4.1,"mb",NA,187,3.216,0.18,"us","us2000h87t","2018-11-01T17:51:05.040Z","260km SE of Lambasa, Fiji","earthquake",14.2,12.7,0.103,26,"reviewed","us","us"
2018-08-24 20:31:31,-18.8394,-179.1723,527.57,3.9,"mb",NA,152,8.751,0.71,"us","us2000h64i","2018-11-01T17:51:05.040Z","206km NNW of Ndoi Island, Fiji","earthquake",20.5,13.4,0.172,11,"reviewed","us","us"
2018-08-24 18:31:50,-18.6634,-179.1225,569.9,4.3,"mb",NA,102,2.836,0.58,"us","us2000h64e","2018-11-01T17:51:04.040Z","224km NNW of Ndoi Island, Fiji","earthquake",14.3,6.7,0.114,23,"reviewed","us","us"
2018-08-24 17:51:19,-18.638,-179.0569,557.51,4.5,"mb",NA,63,2.887,0.74,"us","us1000ggwz","2018-11-01T17:50:57.040Z","225km N of Ndoi Island, Fiji","earthquake",11.8,6.9,0.056,94,"reviewed","us","us"
2018-08-24 01:59:51,-17.8522,-178.4525,542.08,4,"mb",NA,122,3.331,0.87,"us","us2000h63g","2018-11-01T17:51:04.040Z","279km SE of Lambasa, Fiji","earthquake",13.9,8.1,0.116,20,"reviewed","us","us"
2018-08-23 15:23:21,-18.1118,-178.3978,591.24,4.1,"mb",NA,155,3.398,0.52,"us","us2000h62l","2018-11-01T17:51:04.040Z","282km N of Ndoi Island, Fiji","earthquake",18.7,10.8,0.151,14,"reviewed","us","us"
2018-08-22 23:09:36,-17.7992,179.7716,622.47,4.3,"mb",NA,81,1.638,0.77,"us","us1000gfsd","2018-11-01T17:50:55.040Z","145km ENE of Suva, Fiji","earthquake",13.6,8.3,0.1,28,"reviewed","us","us"
2018-08-22 18:19:28,-18.4127,-178.3725,594.5,4.4,"mb",NA,154,3.464,0.56,"us","us2000h61e","2018-11-01T17:51:04.040Z","250km N of Ndoi Island, Fiji","earthquake",9.4,12.8,0.114,22,"reviewed","us","us"
2018-08-21 14:47:57,-17.189,-178.7448,550.07,4,"mb",NA,273,3.106,0.35,"us","us2000h5gz","2018-11-01T17:51:03.040Z","217km ESE of Lambasa, Fiji","earthquake",28,20.7,0.155,13,"reviewed","us","us"
2018-08-21 10:06:48,-17.8083,-178.4347,533.39,4,"mb",NA,87,3.347,0.93,"us","us2000h5gh","2018-11-01T17:51:03.040Z","278km SE of Lambasa, Fiji","earthquake",14.2,8.5,0.085,38,"reviewed","us","us"
2018-08-21 03:28:07,-18.1793,-178.4013,595.23,4.2,"mb",NA,62,3.402,0.85,"us","us1000gedg","2018-11-01T17:50:52.040Z","275km N of Ndoi Island, Fiji","earthquake",13.1,8.7,0.057,86,"reviewed","us","us"
2018-08-20 20:07:58,-16.9727,-179.3359,544.38,4.5,"mb",NA,68,2.609,1.02,"us","us1000ge4z","2018-11-01T17:50:50.040Z","149km ESE of Lambasa, Fiji","earthquake",12.8,6.2,0.037,218,"reviewed","us","us"
2018-08-20 13:42:04,-17.6505,-178.5923,538.91,4.1,"mb",NA,92,3.199,0.52,"us","us1000gjhg","2018-11-01T17:51:01.040Z","255km ESE of Lambasa, Fiji","earthquake",17.4,11.4,0.087,36,"reviewed","us","us"
2018-08-20 12:43:41,-18.1256,-178.3668,595.13,4.4,"mb",NA,142,3.429,0.59,"us","us1000gjg1","2018-11-01T17:51:01.040Z","281km N of Ndoi Island, Fiji","earthquake",20.6,16.8,0.148,13,"reviewed","us","us"
2018-08-20 06:05:25,-16.6052,-178.3859,535.86,4.3,"mb",NA,110,3.588,1.12,"us","us1000gjfc","2018-11-01T17:51:01.040Z","239km E of Lambasa, Fiji","earthquake",15.8,7.7,0.147,13,"reviewed","us","us"
2018-08-20 04:23:58,-18.2523,-178.4945,525.39,4.4,"mb",NA,153,3.324,0.57,"us","us1000gjhj","2018-11-01T17:51:02.040Z","266km N of Ndoi Island, Fiji","earthquake",15.6,11.9,0.13,17,"reviewed","us","us"
2018-08-20 00:04:08,-17.326,-178.5081,473.52,4.5,"mb",NA,54,3.307,0.71,"us","us1000gdl6","2018-11-01T17:50:49.040Z","246km ESE of Lambasa, Fiji","earthquake",10.1,5.8,0.029,349,"reviewed","us","us"
2018-08-20 00:01:37,-17.3487,-178.5129,491.75,4.5,"mb",NA,68,3.3,0.9,"us","us1000gdm7","2018-11-01T17:50:49.040Z","246km ESE of Lambasa, Fiji","earthquake",12,9.3,0.077,50,"reviewed","us","us"
2018-08-19 23:21:35,-17.6923,-178.4539,528.96,4.2,"mb",NA,270,3.33,0.53,"us","us1000gisy","2018-10-27T16:22:12.040Z","270km ESE of Lambasa, Fiji","earthquake",27.1,22.3,0.136,15,"reviewed","us","us"
2018-08-19 22:45:13,-17.9098,-179.5197,601.98,4.2,"mb",NA,81,2.318,0.78,"us","us1000gis5","2018-10-27T16:22:12.040Z","202km SE of Lambasa, Fiji","earthquake",14.4,7.6,0.084,40,"reviewed","us","us"
2018-08-19 21:30:54,-17.8118,-178.5563,530.34,4.1,"mb",NA,75,3.231,0.79,"us","us1000girz","2018-10-27T16:22:11.040Z","268km SE of Lambasa, Fiji","earthquake",4.6,9.5,0.12,19,"reviewed","us","us"
2018-08-19 21:28:07,-18.0092,-178.7269,598.77,4.5,"mb",NA,118,3.078,0.81,"us","us1000giry","2018-10-27T16:22:11.040Z","267km SE of Lambasa, Fiji","earthquake",15.9,10.7,0.121,20,"reviewed","us","us"
2018-08-19 14:33:25,-18.4452,-178.5927,615.49,4,"mb",NA,251,3.265,0.67,"us","us1000giqb","2018-10-27T16:22:11.040Z","244km N of Ndoi Island, Fiji","earthquake",21.1,3.3,0.15,13,"reviewed","us","us"
2018-08-19 10:07:01,-17.7585,-179.7174,648.77,4.2,"mb",NA,268,2.125,0.5,"us","us1000gipl","2018-10-27T16:22:11.040Z","176km SSE of Lambasa, Fiji","earthquake",26.2,12,0.116,21,"reviewed","us","us"
2018-08-19 09:18:00,-17.7983,-178.4264,574.63,4.5,"mb",NA,102,3.355,0.76,"us","us1000giuf","2018-10-27T16:22:12.040Z","278km ESE of Lambasa, Fiji","earthquake",19.2,8.5,0.15,13,"reviewed","us","us"
2018-08-19 08:21:10,-17.7263,-179.4917,610,4.4,"mb",NA,73,2.34,0.72,"us","us1000gd5b","2018-10-27T16:22:07.040Z","188km SE of Lambasa, Fiji","earthquake",12.4,8.7,0.049,122,"reviewed","us","us"
2018-08-19 07:25:52,-17.9479,-178.5474,533.84,4.3,"mb",NA,74,3.244,0.94,"us","us1000gd4d","2018-10-27T16:22:07.040Z","277km SE of Lambasa, Fiji","earthquake",12.6,7.4,0.039,184,"reviewed","us","us"
2018-08-19 06:06:58,-18.3842,-178.5095,635.89,4.4,"mb",NA,63,3.331,0.99,"us","us1000gd2x","2018-10-27T16:22:07.040Z","251km N of Ndoi Island, Fiji","earthquake",11.5,8.8,0.044,145,"reviewed","us","us"
2018-08-19 05:20:43,-17.7788,-179.6661,630,4.6,"mb",NA,81,2.174,0.51,"us","us1000gimp","2018-10-27T16:22:10.040Z","181km SSE of Lambasa, Fiji","earthquake",11.3,7.5,0.047,137,"reviewed","us","us"
2018-08-19 05:19:58,-17.8557,-179.7109,625.72,4.7,"mb",NA,44,2.133,0.78,"us","us1000gd1b","2018-10-27T16:22:06.040Z","186km SSE of Lambasa, Fiji","earthquake",10.8,7,0.037,223,"reviewed","us","us"
2018-08-19 05:05:41,-18.4956,-178.7007,532.74,4.2,"mb",NA,80,3.176,0.36,"us","us1000gitf","2018-10-27T16:22:12.040Z","238km N of Ndoi Island, Fiji","earthquake",14.3,7.7,0.128,17,"reviewed","us","us"
2018-08-19 03:34:15,-16.5841,-179.7597,527.49,4.3,"mb",NA,199,2.388,0.7,"us","us1000gisf","2018-10-27T16:22:12.040Z","93km ESE of Lambasa, Fiji","earthquake",15.7,16.4,0.108,24,"reviewed","us","us"
2018-08-19 03:27:11,-18.6893,-178.4772,559.99,4.3,"mb",NA,247,3.429,0.39,"us","us1000gitb","2018-10-27T16:22:12.040Z","218km N of Ndoi Island, Fiji","earthquake",14.4,16.6,0.133,16,"reviewed","us","us"
2018-08-19 03:16:53,-17.921,179.3305,602.59,4.4,"mb",NA,170,1.229,1.21,"us","us1000gim6","2018-10-27T16:22:10.040Z","97km ENE of Suva, Fiji","earthquake",15.1,8.7,0.139,15,"reviewed","us","us"
2018-08-19 03:07:27,-18.2067,-178.6103,554.98,5,"mb",NA,57,3.209,1.1,"us","us1000git3","2018-10-27T16:22:12.040Z","270km N of Ndoi Island, Fiji","earthquake",10.3,6.2,0.04,202,"reviewed","us","us"
2018-08-19 02:56:43,-17.714,-178.5241,536.67,4.5,"mb",NA,85,3.262,0.64,"us","us1000gimy","2018-10-27T16:22:10.040Z","265km ESE of Lambasa, Fiji","earthquake",17.1,10.8,0.097,31,"reviewed","us","us"
2018-08-19 02:48:51,-18.4482,-178.5196,568.35,4,"mb",NA,106,3.334,0.63,"us","us1000git6","2018-10-27T16:22:12.040Z","244km N of Ndoi Island, Fiji","earthquake",18.7,19.5,0.173,9,"reviewed","us","us"
2018-08-19 02:27:06,-18.1339,-178.4335,599.87,4.2,"mb",NA,115,3.367,0.58,"us","us1000ginn","2018-10-27T16:22:10.040Z","279km N of Ndoi Island, Fiji","earthquake",19.3,10.8,0.089,35,"reviewed","us","us"
2018-08-19 02:18:52,-18.2748,-178.3539,618.29,5.7,"mb",NA,22,3.459,0.78,"us","us1000gcsb","2018-10-27T16:22:06.040Z","265km N of Ndoi Island, Fiji","earthquake",9.5,5.3,0.021,800,"reviewed","us","us"
2018-08-19 02:16:23,-18.641,178.9618,627.14,4.4,"mb",NA,186,1.241,1.2,"us","us1000gilu","2018-10-27T16:22:09.040Z","77km SE of Suva, Fiji","earthquake",20.9,22.9,0.103,27,"reviewed","us","us"
2018-08-19 02:01:27,-16.6128,-179.8474,512.01,4.7,"mb",NA,73,2.301,0.75,"us","us1000gcs5","2018-10-27T16:22:06.040Z","84km ESE of Lambasa, Fiji","earthquake",11.5,8.5,0.048,130,"reviewed","us","us"
2018-08-19 01:53:27,-17.3375,-178.4851,551.2,4.5,"mb",NA,75,3.327,0.99,"us","us1000gcrs","2018-10-27T16:22:06.040Z","248km ESE of Lambasa, Fiji","earthquake",8.4,7.6,0.059,83,"reviewed","us","us"
2018-08-19 01:34:20,-17.5197,-178.5449,486.4,4.8,"mb",NA,30,3.252,0.64,"us","us1000gcpr","2018-10-27T16:22:06.040Z","252km ESE of Lambasa, Fiji","earthquake",10.5,5.8,0.026,463,"reviewed","us","us"
2018-08-19 01:21:32,-17.8912,-179.0611,623.31,4.6,"mb",NA,169,2.753,0.71,"us","us1000gild","2018-10-27T16:22:09.040Z","232km SE of Lambasa, Fiji","earthquake",12.3,10.4,0.104,28,"reviewed","us","us"
2018-08-19 01:12:28,-16.6875,-179.735,504.65,4.6,"mb",NA,74,2.361,0.69,"us","us1000gimd","2018-10-27T16:22:10.040Z","98km ESE of Lambasa, Fiji","earthquake",13.2,12.6,0.1,30,"reviewed","us","us"
2018-08-19 01:07:29,-18.0156,-178.5829,585.11,4.6,"mb",NA,146,3.215,0.61,"us","us1000giu6","2018-10-27T16:22:12.040Z","279km SE of Lambasa, Fiji","earthquake",6.5,9.5,0.075,54,"reviewed","us","us"
2018-08-18 19:04:00,-17.8477,-178.6176,582.02,4.2,"mb",NA,190,3.173,0.32,"us","us1000ggrt","2018-10-27T16:22:09.040Z","265km SE of Lambasa, Fiji","earthquake",20.4,9.7,0.128,17,"reviewed","us","us"
2018-08-10 14:28:27,-16.1643,177.9307,10,5.1,"mb",NA,111,1.576,1.08,"us","us1000g6d8","2018-10-17T18:11:45.040Z","157km W of Lambasa, Fiji","earthquake",8.5,1.9,0.09,40,"reviewed","us","us"
2018-08-10 00:29:32,-17.6123,-178.726,543.58,4.3,"mb",NA,104,3.073,0.66,"us","us1000gacu","2018-10-17T18:11:45.040Z","240km SE of Lambasa, Fiji","earthquake",14.1,14.9,0.103,27,"reviewed","us","us"
2018-08-08 22:25:54,-17.6694,-178.9097,544.79,4.1,"mb",NA,136,2.896,0.82,"us","us1000g8wx","2018-10-17T18:11:45.040Z","228km SE of Lambasa, Fiji","earthquake",12.4,9.1,0.114,21,"reviewed","us","us"
2018-08-01 06:58:01,-17.7647,-178.759,519.09,4.3,"mb",NA,104,7.734,0.95,"us","us1000g471","2018-10-16T15:34:05.040Z","247km SE of Lambasa, Fiji","earthquake",12,8.6,0.096,31,"reviewed","us","us"
2018-07-30 01:23:59,-17.4904,-178.9227,563.04,4.1,"mb",NA,102,2.895,0.5,"us","us1000g2kn","2018-10-16T15:34:05.040Z","216km SE of Lambasa, Fiji","earthquake",15.5,12.4,0.123,18,"reviewed","us","us"
2018-07-28 08:00:32,-17.8554,-178.3522,560.82,4.7,"mb",NA,75,3.426,1.13,"us","us2000gg0m","2018-10-09T16:43:20.040Z","288km SE of Lambasa, Fiji","earthquake",10.5,8.5,0.053,107,"reviewed","us","us"
2018-07-19 20:34:36,-17.7214,179.6788,22.46,4.7,"mb",NA,122,1.549,0.75,"us","us2000gcut","2018-10-04T14:15:24.040Z","139km ENE of Suva, Fiji","earthquake",12.1,6.6,0.118,34,"reviewed","us","us"
2018-07-14 00:13:38,-17.835,-178.5468,590.3,4.2,"mb",NA,97,3.241,0.45,"us","us2000g8uk","2018-10-02T16:40:45.040Z","270km SE of Lambasa, Fiji","earthquake",13,8.4,0.108,24,"reviewed","us","us"
2018-07-13 11:12:04,-17.6069,-178.4997,528.39,4.4,"mb",NA,118,3.289,0.66,"us","us2000g8ka","2018-10-02T16:40:45.040Z","261km ESE of Lambasa, Fiji","earthquake",11.1,13,0.11,24,"reviewed","us","us"
2018-07-11 17:39:03,-17.2684,-178.7249,564.81,4.3,"mb",NA,259,3.111,0.38,"us","us2000g7gc","2018-10-02T16:40:44.040Z","222km ESE of Lambasa, Fiji","earthquake",20.3,19.5,0.122,19,"reviewed","us","us"
2018-07-03 19:03:57,-17.7451,-178.6489,571.6,4.6,"mb",NA,72,3.143,0.8,"us","us2000g18q","2018-09-27T14:03:45.040Z","255km SE of Lambasa, Fiji","earthquake",11.3,6.2,0.082,44,"reviewed","us","us"
2018-07-02 19:34:18,-17.5434,-178.8053,545.84,4.5,"mb",NA,84,3.002,0.94,"us","us2000fuyr","2018-09-27T14:03:37.040Z","229km ESE of Lambasa, Fiji","earthquake",14.9,9.6,0.087,39,"reviewed","us","us"
2018-07-02 14:33:08,-17.641,-178.4963,563.94,4.2,"mb",NA,129,11.563,0.69,"us","us2000ftyz","2018-09-27T14:03:37.040Z","263km ESE of Lambasa, Fiji","earthquake",13.1,8.3,0.07,56,"reviewed","us","us"
2018-06-27 11:41:27,-17.7204,-178.6894,567.36,4.1,"mb",NA,98,3.105,0.46,"us","us2000fw16","2018-09-21T16:25:47.040Z","250km SE of Lambasa, Fiji","earthquake",12.6,10.1,0.094,31,"reviewed","us","us"
2018-06-21 10:42:49,-17.9768,-178.3745,599.87,4.2,"mb",NA,98,3.41,0.59,"us","us1000exe0","2018-09-19T15:15:52.040Z","294km SE of Lambasa, Fiji","earthquake",7.4,9.4,0.048,118,"reviewed","us","us"
2018-06-21 05:54:35,-17.9148,-179.3721,543.96,4,"mb",NA,194,2.458,0.38,"us","us1000f3em","2018-09-19T15:16:00.040Z","212km SE of Lambasa, Fiji","earthquake",12.9,13,0.119,19,"reviewed","us","us"
